CREC-2017-11-01-pt1-PgH8306-7-0|The SPEAKER pro tempore (Mr. Simpson)||CREC-2017-11-01-pt1-PgH8306-7|"  The SPEAKER pro tempore (Mr. Simpson). The Chair will entertain up to 
15 further requests for 1-minute speeches on each side of the aisle.
"|0
CREC-2017-11-01-pt1-PgE1487-3-0|Mr. CARTER of Texas|C001051|CREC-2017-11-01-pt1-PgE1487-3|"  Mr. CARTER of Texas. Mr. Speaker, I rise today to celebrate the 
service and achievements of an esteemed and valued citizen, Captain 
Dennis DeWine, U.S. Army. He has dedicated himself to his community and 
nation and is an embodiment of the Army values of honor, loyalty, and 
selfless service. CPT DeWine is a fitting and worthy recipient of a 
Congressional Veteran Commendation.
  CPT DeWine joined the Army in 1967, graduated Helicopter Flight 
School in 1968, and spent the next seven years as a helicopter pilot; 
twenty months of which were two tours of duty in Vietnam. As a 
testament to his valorous service in Vietnam, the President of the 
United States presented CPT DeWine with the Distinguished Flying Cross 
award for his actions above and beyond the call of duty. After being 
Honorably Discharged CPT DeWine was inducted into the Ohio Military 
Hall of Fame for Valor.
  CPT DeWine's leadership skills have been invaluable throughout his 
post-military career. After rejoining civilian life, he became the 
founder, broker, and president of ERA Colonial Real Estate and Colonial 
Residential Properties, Inc. Despite his busy schedule, CPT DeWine 
remains dedicated to serving his community. He can often be found in 
jeans and boots working alongside his friends and neighbors. CPT 
DeWine's passion to serve is evident through his participation and 
leadership in numerous organizations, such as Central Texas Voices for 
Life, where he serves as Chairman. CPT DeWine has also proven his 
commitment to serving others through his company's efforts to 
successfully raise $100,000 for Muscular Dystrophy.
  Despite his business and charitable commitments, CPT DeWine has found 
time to raise a closeknit family, volunteer in community organizations, 
and remain active in his church. With admiration and deep respect, I 
pay tribute to Dennis DeWine for his sacrifices and the lasting impact 
he has had on his community and country
"|0
CREC-2017-11-01-pt1-PgE1477-3-0|Mr. WESTERMAN|W000821|CREC-2017-11-01-pt1-PgE1477-3|"  Mr. WESTERMAN. Mr. Speaker, I was unavoidable detained and had to 
miss the vote on H.R. 2521, South Carolina Peanut Parity Act. Had I 
been present, I would have voted Yea on Roll Call No. 591.
"|0
CREC-2017-11-01-pt1-PgS6972-2-0|Mr. GARDNER|G000562|CREC-2017-11-01-pt1-PgS6972-2|"  Mr. GARDNER. Mr. President, I have 8 requests for committees to meet 
during today's session of the Senate. They have the approval of the 
Majority and Minority leaders.
  Pursuant to rule XXVI, paragraph 5(a), of the Standing Rules of the 
Senate, the following committees are authorized to meet during today's 
session of the Senate:


           Committee on Commerce, Science, and Transportation

  The Committee on Commerce, Science, and Transportation is authorized 
to meet during the session of the Senate on Wednesday, November 1,


2017, at 10 a.m., in room SR-253 to conduct a hearing on the following 
nominations: James Bridenstine, of Oklahoma, to be Administrator of the 
National Aeronautics and Space Administration, Dana Baiocco, of Ohio, 
to be a Commissioner of the Consumer Product Safety Commission, and 
Nazakhtar Nikakhtar, of Maryland, and Neil Jacobs, of North Carolina, 
both to be an Assistant Secretary of Commerce.


            Committee on Banking, Housing, and Urban Affairs

  The Committee on Banking, Housing, and Urban Affairs is authorized to 
meet during the session of the Senate on Wednesday, November 1, 2017, 
at 10 a.m., to vote on the following nominations: David J. Ryder, of 
New Jersey, to be Director of the Mint, Department of the Treasury, and 
Hester Maria Peirce, of Ohio, and Robert J. Jackson, Jr., of New York, 
both to be a Member of the Securities and Exchange Commission.


            Committee on Banking, Housing, and Urban Affairs

  The Committee on Banking, Housing, and Urban Affairs is authorized to 
meet during the session of the Senate on Wednesday, November 1, 2017, 
at 10 a.m., to conduct a hearing on the following nominations: Scott 
Garrett, of New Jersey, to be President, Kimberly A. Reed, of West 
Virginia, to be First Vice President, Mark L. Greenblatt, of Maryland, 
to be Inspector General, and Spencer Bachus III, of Alabama, Judith 
Delzoppo Pryor, of Ohio, and Claudia Slacik, of New York, each to be a 
Member of the Board of Directors, all of the Export-Import Bank.


                     Committee on Foreign Relations

  The Committee on Foreign Relations is authorized to meet during the 
session of the Senate on Wednesday, November 1, 2017, at 10 a.m., to 
conduct a hearing on the following nominations: Irwin Steven Goldstein, 
of New York, to be Under Secretary for Public Diplomacy, Rebecca Eliza 
Gonzales, of Texas, to be Ambassador to the Kingdom of Lesotho, Lisa A. 
Johnson, of Washington, to be Ambassador to the Republic of Namibia, 
James Randolph Evans, of Georgia, to be Ambassador to Luxembourg, and 
Sean P. Lawler, of Maryland, to be Chief of Protocol, and to have the 
rank of Ambassador during his tenure of service, all of the Department 
of State.


                       Committee on the Judiciary

  The Committee on the Judiciary is authorized to meet during the 
session of the Senate on Wednesday, November 1, 2017, at 10 a.m., in 
room SD-226 to conduct a hearing on the following nominations: Leonard 
Steven Grasz, of Nebraska, to be United States Circuit Judge for the 
Eighth Circuit, Terry A. Doughty, to be United States District Judge 
for the Western District of Louisiana, Terry Fitzgerald Moorer, to be 
United States District Judge for the Southern District of Alabama, and 
Mark Saalfield Norris, Sr., to be United States District Judge for the 
Western District of Tennessee.


                      Committee on Indian Affairs

  The Committee on Indian Affairs is authorized to meet during the 
session of the Senate on Wednesday, November 1, 2017, at 9:30 a.m., in 
room SD-628 to conduct a hearing entitled ``Building Tribal economies: 
Modernizing tax policies that work for Indian country.''


                    Select Committee on Intelligence

  The Select Committee on Intelligence is authorized to meet during the 
session of the Senate on Wednesday, November 1, 2017, at 9:30 a.m., in 
room SH-216 to conduct a hearing entitled ``Social Media Influence in 
the 2016 U.S. Elections.''


 Subcommittee on Multilateral International Development, Multilateral 
  Institutions, and International Economic, Energy, and Environmental 
                                 Policy

  The Subcommittee on Multilateral International Development, 
Multilateral Institutions, and International Economic, Energy, and 
Environmental Policy of the Committee on Foreign Relations is 
authorized to meet during the session of the Senate Wednesday, November 
1, 2017, at 2:30 p.m. to conduct a hearing.
"|0
CREC-2017-11-01-pt1-PgH8306-4-0|The SPEAKER||CREC-2017-11-01-pt1-PgH8306-4|"  The SPEAKER. The Chair has examined the Journal of the last day's 
proceedings and announces to the House his approval thereof.
  Pursuant to clause 1, rule I, the Journal stands approved.
"|0
CREC-2017-11-01-pt1-PgE1481-3-0|Mr. KING of New York|K000210|CREC-2017-11-01-pt1-PgE1481-3|"  Mr. KING of New York. Mr. Speaker, I rise today to honor the memory 
of longtime New York City Firefighter Robert ``Skippy'' Tilearcio, who 
passed away last Wednesday from a malignant tumor resulting from his 
months of recovery efforts at Ground Zero.
  Skip was a tireless advocate for the Zadroga 9/11 Healthcare Act. He 
came to Washington about six times to fight for its extension in 2014 
and 2015, even before he was diagnosed with a fatal tumor. I had the 
privilege of meeting Skip Tilearcio when he would make these painful 
trips to Congress. On his final visit Skip was confined to a wheelchair 
but his spirit was as strong as ever. Skip truly personified the 
courage of New York's Bravest.
  Skip Tilearcio was the 15th firefighter to die this year alone from a 
9/11 related illness. Many more are sick and suffering from these 
dreaded 9/11 illnesses. But because of Skip Tilearcio's heroic and 
successful effort to extend the Zadroga Act, these brave first 
responders will receive the very best medical care and treatment. My 
sincerest condolences go out to his wife Tina and his two children 
Tatiana and Robert. R.I.P. Firefighter Robert ``Skip'' Tilearcio.
"|0
CREC-2017-11-01-pt1-PgH8318-2-0|Ms. JACKSON LEE|J000032|CREC-2017-11-01-pt1-PgH8318-2|"  Ms. JACKSON LEE. Mr. Speaker, I was unavoidably detained with 
constituents when rollcall vote No. 592 was cast on the floor of the 
House, the motion on ordering the previous question on the rule. If I 
had been present, I would have voted ``no.''
"|0
CREC-2017-11-01-pt1-PgH8356-0|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356|"  The SPEAKER pro tempore. Pursuant to clause 12(a) of rule I, the 
Chair declares the House in recess for a period of less than 15 
minutes.
  Accordingly (at 5 o'clock and 7 minutes p.m.), the House stood in 
recess.
"|0
CREC-2017-11-01-pt1-PgH8297-4-0|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8297-4|"  The SPEAKER pro tempore. The Chair recognizes the gentleman from 
Pennsylvania (Mr. Thompson) for 5 minutes."|0
CREC-2017-11-01-pt1-PgH8297-4-1|Mr. THOMPSON of Pennsylvania|T000467|CREC-2017-11-01-pt1-PgH8297-4|"  Mr. THOMPSON of Pennsylvania. Mr. Speaker, last week, I congratulated 
St. Marys Area High School student Michelle Bauer on winning first 
place in the 34th annual Pennsylvania Municipal League high school 
essay contest.
  Participants were asked to reflect on the theme ``Civics and You'' by 
writing about opportunities in their community that allow for civic 
engagement and encourage citizens to volunteer to help with local 
challenges.
  Today, I would like to share a portion of Michelle's essay:
  ``When I hear the word `civic,' I think of governmental duties. I 
understand my duty as an American citizen to vote, obey laws, pay 
taxes, and serve on juries. These activities all involve one person: 
yourself. In reality, our civic engagement as Americans expands beyond 
a single individual and encompasses entire communities. The definition 
of a civic engagement is an activity that includes both paid and unpaid 
forms of political activism, environmentalism, and service. As I look 
at my community, it is apparent that we have a lot of civic 
engagements.
  ``As with most towns, mine has a city council that holds meetings and 
elections for positions on the council. These elections are open to 
every member of the city and are an excellent way for citizens to have 
a say in the politics of the town. Just as the elections are open to 
all citizens so are the weekly meetings. A unique feature about my 
town's council meetings is that they are televised on a local channel. 
For individuals who are unable to physically be present at the meeting 
or have commitments that require attention, this televised version 
provides a perfect solution to keep abreast of the issues affecting our 
citizens.
  ``Along with a local city council, it is also a civic duty of 
individuals in my community to vote and participate in elections and 
meetings at the school district level. Anyone is able to run for a 
position on the school board as well as attend the meetings. For me, 
our school board is a great way of civic involvement because the board 
is interested in new opportunities that can be incorporated into the 
education of our youth. Just recently, I attended a board meeting where 
the topic of robots was discussed. As a member of a small competition 
group, we were able to present our success and the benefit of 
curriculum that includes new technology. One month later, it was 
announced that a robotics class will be offered in the upcoming school 
year. This will allow even more students to enhance their education and 
perhaps encourage new career choices.
  ``In my community, the civic engagements do not stop on the political 
level. One of the most prominent forms of civic engagement I see in my 
community that is not related to politics is the placing of wreaths on 
the gravestones of fallen soldiers for Memorial Day. Citizens from all 
over town come together the weekend before Memorial Day and walk 
through the entire cemetery adorning and honoring the heroes of our 
country. This event is not for publicity or money but instead is for 
respecting our veterans. Additionally, it is for the betterment of our 
community by presenting a beautiful scene to those passing by.''
  Michelle goes on to write:
  ``Onlookers can also be mesmerized by the beauty of the mountainous 
rural area. Unfortunately, garbage and litter on the side of roads and 
highways is so commonplace that most individuals do not even do a 
double-take when they see it. The highway through my town is an area 
where individuals think it is acceptable to throw garbage out of their 
vehicles or litter the sides of the road with cigarette butts and 
wrappers. For the past 7 years, I have been a part of the National 
Honor Society highway cleanup. Every spring and fall, the society walks 
the sides of the roads picking up trash and making our town look 
beautiful.''
  Mr. Speaker, this is just a portion of Michelle's essay, and I 
include in the Record the full essay.




  34th Annual Pennsylvania Municipal League High School Essay Contest 
                                 Winner


1st Place High School Essay Winner: Michelle Bauer--St. Marys Area High 
                                 School

       When I hear the word civic, I think of governmental duties. 
     I understand my duty as an American citizen to vote, obey 
     laws, pay taxes, and serve on juries. These activities all 
     involve one person: yourself. In reality, our civic 
     engagement as Americans expands beyond a single individual 
     and encompasses entire communities. The definition of a civic 
     engagement is an activity that includes both paid and unpaid 
     forms of political activism, environmentalism, and service. 
     As I look at my community, it is apparent that we have a lot 
     of civic engagements.
       As with most towns, mine has a city council that holds 
     meetings and elections for positions on the council. These 
     elections are open to every member of the city and are an 
     excellent way for citizens to have a say in the politics of 
     the town. Just as the elections are open to all citizens so 
     are the weekly meetings. A unique feature about my town's 
     council meetings is that they are televised on a local 
     channel. For individuals who are unable to physically be 
     present at the meeting or have commitments that require 
     attention, this televised version provides a perfect solution 
     to keep abreast of the issues affecting our citizens.
       Along with a local city council, it is also a civic duty of 
     individuals in my community to vote and participate in 
     elections and meetings at the school district level. Anyone 
     is able to run for a position on the school board as well as 
     attend the meetings. For me, our school board is a great way 
     for civic involvement because the board is interested in new 
     opportunities that can be incorporated into the education of 
     our youth. Just recently, I attended a board meeting where 
     the topic of robots was discussed. As a member of a small 
     competition group, we were able to present our success and 
     the benefit of curriculum that includes new technology. One 
     month later, it was announced that a robotics class will be 
     offered in the upcoming school year. This will allow even 
     more students to enhance their education and perhaps 
     encourage new career choices.
       In my community, the civic engagements do not stop on the 
     political level. One of the most prominent forms of civic 
     engagement I see in my community that is not related to 
     politics is the placing of wreaths on the gravestones of 
     fallen soldiers for Memorial Day. Citizens from all over town 
     come together the weekend before Memorial Day and walk 
     through the entire cemetery adorning and honoring the heroes 
     of our country. This event is not for publicity or money but 
     instead is for respecting our veterans. Additionally, it is 
     for the betterment of our community by presenting a beautiful 
     scene to those passing by.
       Onlookers can also be mesmerized by the beauty of the 
     mountainous rural area. Unfortunately, garbage and litter on 
     the side of roads and highways is so commonplace that most 
     individuals do not even do a double-take when they see it. 
     The highway through my town is an area where individuals 
     think it is acceptable to throw garbage out of their vehicles 
     or litter the sides of the road with cigarette butts and 
     wrappers. For the past seven years, I have been a part of the 
     National Honor Society highway cleanup. Every spring and 
     fall, the society walks the sides of the roads picking up 
     trash and making our town look beautiful.
       Volunteering to pick up the litter is not the only way to 
     carry out civic responsibility. Everybody has either 
     witnessed or directly experienced an accident or fire that 
     required the assistance of a fire department. The fire 
     department is a critical part of a city keeping fires at bay 
     and lending a hand wherever needed. In my community, these 
     people work tirelessly day in and day out for the good of the 
     community. Much of their assistance is not what would be 
     depicted as heroic but rather, responding to flooding issues, 
     weather related emergencies, traffic control, helicopter 
     landing zones, and searching for missing hunters in addition 
     to the rescue and fire calls. They are all volunteers that 
     give up their precious time as a civic duty to their 
     community without expecting recognition. We, the rest of the 
     community, have a duty to help support these people. One of 
     the best ways to do this is to attend their pancake 
     breakfasts that are used as a fundraiser. I am not a huge fan 
     of pancakes and sausage so instead of helping the 
     firefighters out by purchasing a meal, I volunteer to serve 
     the meals to customers. It is the civic duty of individuals 
     in my city to attend this pancake breakfast and show support 
     to the members of this department who tirelessly serve and 
     assist us.
       Reporting for standby at a yearly event in July is another 
     aspect of service that our firefighters join their community 
     for. There are loud BOOMS echoing across the city and 
     suddenly bright orbs of colorful lights bursting in the sky. 
     This grand spectacle entrances onlookers for half an hour 
     with its bright lights and fun designs. A Fourth of July 
     fireworks display like this costs money. Every year, our city 
     struggles to come up with the funds needed to purchase 
     fireworks. Businesses around the town make it their civic 
     duty to help by setting out donation cans in their 
     businesses. The local Dairy Queen even has a day where 30% of 
     the profits from every blizzard purchased go to the city 
     fireworks fund. As citizens in the community, it is our duty 
     to go to Dairy Queen on this day and purchase a blizzard as 
     well as make donations in the cans set up at local 
     businesses. Eating ice cream is certainly an enjoyable way to 
     carry out a civic duty. The July show has been an important 
     part of our community for many years thanks to the numerous 
     supporters.
       We have many such events traced back in our records. Local 
     history is like the heart of the human body. It shapes us, 
     powers our being, and makes us unique. Without history, 
     individuals would not even be alive. A great example would be 
     the Forty-Second Pennsylvania Volunteer Regiment (Bucktails) 
     who were part of the Civil War. These rugged woodsmen were 
     skilled marksmen and ideally suited to the challenges of 
     battle. Stories say that this group was so influential in 
     fighting the war at Gettysburg that the entire outcome could 
     have been different without them. The grit and determination 
     of our local ancestors remains in current day lineage within 
     our community. By knowing local history, members of the 
     community have a sense of pride and can even feel at ease 
     understanding that future generations will uphold the same 
     virtues. My town has a Historical Society that is free to 
     enter and accepts donations of local artifacts and history. 
     As a member of the community, it is my civic engagement to 
     donate any pieces of history I have so that others may 
     benefit from it as well. It is also the duty of our community 
     to visit the Historical Society and learn about our heritage 
     and how we can use the skills of our people to better our 
     society just like the Bucktails did in the Civil War.
       Civic engagements are abundant in our community. From the 
     local fireman's pancake breakfast to the city council 
     meetings, civic activities are occurring all around us. It is 
     the obligation of the citizens to engage in these activities 
     to assist with local challenges and create a better community 
     for all of its members.
"|1
CREC-2017-11-01-pt1-PgH8297-4-2|Mr. THOMPSON of Pennsylvania|T000467|CREC-2017-11-01-pt1-PgH8297-4|"  Mr. THOMPSON of Pennsylvania. Mr. Speaker, I will close with her 
final paragraph:
  ``Civic engagements are abundant in our community. From the local 
fireman's pancake breakfast to the city council meetings, civic 
activities are occurring all around us. It is the obligation of the 
citizens to engage in these activities to assist with local challenges 
and create a better community for all of its members.''
  Mr. Speaker, I couldn't agree more.
"|2
CREC-2017-11-01-pt1-PgH8308-0|Mr. MOONEY of West Virginia|M001195|CREC-2017-11-01-pt1-PgH8308|"  Mr. MOONEY of West Virginia. Mr. Speaker, I rise today to honor 
Hershel ``Woody'' Williams and commemorate a naval vessel, which was 
christened in his honor on Saturday, October 21, in San Diego, 
California. The ship will provide for accommodations for up to 250 
personnel, will offer a 52,000-square-foot flight deck, and will 
support helicopters and tilt-rotor aircraft.
  Woody Williams grew up on a dairy farm in Fairmont, West Virginia, 
and enlisted in the United States Marine Corps Reserve in Charleston, 
West Virginia, on May 26, 1943.
  Woody landed in Iwo Jima on February 21, 1945. Woody fought through 
the remainder of the 5-week-long battle and was wounded on March 6, for 
which he was awarded the Purple Heart.
  As a result of Woody Williams' courageous service in the 21st 
Marines, 3rd Marine Division in the Battle of Iwo Jima, he received the 
Congressional Medal of Honor from President Truman. Today, at 93 years 
old, he is the last living Medal of Honor recipient from that battle.
  I join all West Virginians in congratulating Woody Williams for this 
incredible honor. He is an unparalleled advocate for veterans from all 
eras and a fine example of what it means not only to be a West 
Virginian but an American.
"|0
CREC-2017-11-01-pt1-PgH8356-3-0|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore. Pursuant to House Resolution 595 and rule


XVIII, the Chair declares the House in the Committee of the Whole House 
on the state of the Union for the further consideration of the bill, 
H.R. 2936.
  Will the gentleman from Pennsylvania (Mr. Rothfus) kindly resume the 
chair.



                     In the Committee of the Whole

  Accordingly, the House resolved itself into the Committee of the 
Whole House on the state of the Union for the further consideration of 
the bill (H.R. 2936) to expedite under the National Environmental 
Policy Act of 1969 and improve forest management activities on National 
Forest System lands, on public lands under the jurisdiction of the 
Bureau of Land Management, and on Tribal lands to return resilience to 
overgrown, fire-prone forested lands, and for other purposes, with Mr. 
Rothfus (Acting Chair) in the chair."|0
CREC-2017-11-01-pt1-PgH8356-3-1|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|"  The Acting CHAIR. When the Committee of the Whole rose earlier today, 
a request for a recorded vote on amendment No. 7 printed in House 
Report 115-378 offered by the gentleman from New Mexico (Mr. Pearce) 
had been postponed.


                    Announcement by the Acting Chair
"|1
CREC-2017-11-01-pt1-PgH8356-3-2|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|"  The Acting CHAIR. Pursuant to clause 6 of rule XVIII, proceedings 
will now resume on those amendments printed in House Report 115-378 on 
which further proceedings were postponed, in the following order:
  Amendment No. 2 by Mr. Khanna of California.
  Amendment No. 3 by Mr. O'Halleran of Arizona.
  Amendment No. 7 by Mr. Pearce of New Mexico.
  The Chair will reduce to 2 minutes the minimum time for any 
electronic vote after the first vote in this series.


                 Amendment No. 2 Offered by Mr. Khanna
"|2
CREC-2017-11-01-pt1-PgH8356-3-3|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|"  The Acting CHAIR. The unfinished business is the demand for a 
recorded vote on the amendment offered by the gentleman from California 
(Mr. Khanna) on which further proceedings were postponed and on which 
the noes prevailed by voice vote.
  The Clerk will redesignate the amendment.
  The Clerk redesignated the amendment.


                             Recorded Vote
"|3
CREC-2017-11-01-pt1-PgH8356-3-4|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|  The Acting CHAIR. A recorded vote has been demanded.|4
CREC-2017-11-01-pt1-PgH8356-3-5|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|"  The Acting CHAIR. The unfinished business is the demand for a 
recorded vote on the amendment offered by the gentleman from Arizona 
(Mr. O'Halleran) on which further proceedings were postponed and on 
which the noes prevailed by voice vote.
  The Clerk will redesignate the amendment.
  The Clerk redesignated the amendment.


                             Recorded Vote
"|5
CREC-2017-11-01-pt1-PgH8356-3-6|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|  The Acting CHAIR. A recorded vote has been demanded.|6
CREC-2017-11-01-pt1-PgH8356-3-7|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|  The Acting CHAIR. This will be a 2-minute vote.|7
CREC-2017-11-01-pt1-PgH8356-3-8|The Acting CHAIR (during the vote)||CREC-2017-11-01-pt1-PgH8356-3|"  The Acting CHAIR (during the vote). There is 1 minute remaining.


  So the amendment was rejected.
  The result of the vote was announced as above recorded.


                 Amendment No. 7 Offered by Mr. Pearce
"|8
CREC-2017-11-01-pt1-PgH8356-3-9|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|"  The Acting CHAIR. The unfinished business is the demand for a 
recorded vote on the amendment offered by the gentleman from New Mexico 
(Mr. Pearce) on which further proceedings were postponed and on which 
the ayes prevailed by voice vote.
  The Clerk will redesignate the amendment.
  The Clerk redesignated the amendment.


                             Recorded Vote
"|9
CREC-2017-11-01-pt1-PgH8356-3-10|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|  The Acting CHAIR. A recorded vote has been demanded.|10
CREC-2017-11-01-pt1-PgH8356-3-11|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|  The Acting CHAIR. This will be a 2-minute vote.|11
CREC-2017-11-01-pt1-PgH8356-3-12|The Acting CHAIR (during the vote)||CREC-2017-11-01-pt1-PgH8356-3|"  The Acting CHAIR (during the vote). There is 1 minute remaining.


  Mr. CLEAVER changed his vote from ``aye'' to ``no.''
  Mr. FERGUSON changed his vote from ``no'' to ``aye.''
  So the amendment was agreed to.
  The result of the vote was announced as above recorded.
  Stated against:"|12
CREC-2017-11-01-pt1-PgH8356-3-13|Mr. SHERMAN|S000344|CREC-2017-11-01-pt1-PgH8356-3|"  Mr. SHERMAN. Mr. Chair, on the Pearce Amendment, had I been present, 
I would have voted ``nay'' on rollcall No. 596."|13
CREC-2017-11-01-pt1-PgH8356-3-14|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|"  The Acting CHAIR. The question is on the amendment in the nature of a 
substitute, as amended."|14
CREC-2017-11-01-pt1-PgH8356-3-15|The Acting CHAIR||CREC-2017-11-01-pt1-PgH8356-3|"  The Acting CHAIR. Under the rule, the Committee rises.
  Accordingly, the Committee rose; and the Speaker pro tempore (Mr. 
Hultgren) having assumed the chair, Mr. Rothfus, Acting Chair of the 
Committee of the Whole House on the state of the Union, reported that 
that Committee, having had under consideration the bill (H.R. 2936) to 
expedite under the National Environmental Policy Act of 1969 and 
improve forest management activities on National Forest System lands, 
on public lands under the jurisdiction of the Bureau of Land 
Management, and on Tribal lands to return resilience to overgrown, 
fire-prone forested lands, and for other purposes, and, pursuant to 
House Resolution 595, he reported the bill back to the House with an 
amendment adopted in the Committee of the Whole."|15
CREC-2017-11-01-pt1-PgH8356-3-16|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore. Under the rule, the previous question is 
ordered.
  Is a separate vote demanded on any amendment to the amendment 
reported from the Committee of the Whole?
  If not, the question is on the amendment in the nature of a 
substitute, as amended."|16
CREC-2017-11-01-pt1-PgH8356-3-17|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore. The question is on the engrossment and third 
reading of the bill.
  The bill was ordered to be engrossed and read a third time, and was 
read the third time.


                           Motion to Recommit
"|17
CREC-2017-11-01-pt1-PgH8356-3-18|Mr. O'HALLERAN|O000171|CREC-2017-11-01-pt1-PgH8356-3|  Mr. O'HALLERAN. Mr. Speaker, I have a motion to recommit at the desk.|18
CREC-2017-11-01-pt1-PgH8356-3-19|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|  The SPEAKER pro tempore. Is the gentleman opposed to the bill?|19
CREC-2017-11-01-pt1-PgH8356-3-20|Mr. O'HALLERAN|O000171|CREC-2017-11-01-pt1-PgH8356-3|  Mr. O'HALLERAN. I am opposed in its current form.|20
CREC-2017-11-01-pt1-PgH8356-3-21|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore. The Clerk will report the motion to 
recommit."|21
CREC-2017-11-01-pt1-PgH8356-3-22|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore. Is there objection to the request of the 
gentleman from Utah?"|22
CREC-2017-11-01-pt1-PgH8356-3-23|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|"  The SPEAKER pro tempore. The gentleman from Arizona is recognized for 
5 minutes in support of his motion.

"|23
CREC-2017-11-01-pt1-PgH8356-3-24|Mr. O'HALLERAN|O000171|CREC-2017-11-01-pt1-PgH8356-3|"  Mr. O'HALLERAN. Mr. Speaker, this is the final amendment to the bill, 
which will not kill it or send it back to committee. If adopted, the 
bill will immediately proceed to final passage, as amended.
  Mr. Speaker, schools and counties across rural America are facing a 
funding and economic crisis. It has now been over 2 years since 
Congress has failed to reauthorize the Secure Rural Schools program. 
This is beyond unacceptable.
  Schools and counties across rural America are facing a funding and 
economic crisis, and the reauthorization of the Secure Rural Schools 
and Community Self-Determination Act will go a long way to helping 
ensure children get the education they need to achieve success in 
today's economy.
  Across my district, I have heard families, teachers, and school 
administrators in forest counties tell me about the dire straits 
schools will be in if SRS is not reauthorized.
  In Greenlee County, in eastern Arizona, the school superintendent 
shared with me that if the county doesn't see SRS dollars, they will 
have to close the school that provides special education services. This 
is after the school has already gone through major changes to save 
money.
  Across rural Arizona, schools face issues with access to technology 
and the educational opportunities that came with them. Reauthorizing 
Secure Rural Schools will allow more schools to develop innovative 
educational opportunities.
  In Yavapai County, where they are using distance learning, schools 
can share teachers. Making sure that students don't miss opportunities 
because they live in rural America is the right thing to do, and 
reauthorizing SRS will better enable coordination and support for 
students.
  Mr. Speaker, the people of rural Arizona and America are tough and 
innovative, but the simple fact is that they need resources to keep 
schools open and educate children. It is past time that we reauthorize 
SRS, and I call on my colleagues to do so today.
  Across rural America and rural Arizona, the need for infrastructure 
is only growing. In Gila County, a bridge is needed to make it safer 
for residents to cross a creek. SRS funding would make it possible for 
the county to make a greater contribution to get the project completed.
  If we are serious about passing a bipartisan infrastructure plan, it 
is critical that we make sure that local communities can begin 
planning. Reauthorizing SRS would allow that to happen.
  Nationally, there are 720 counties and 4,400 school districts that 
depend on Secure Rural Schools for education, as well as other critical 
services and programs, like law enforcement and infrastructure.
  Rural America is ready for a renaissance, but for it to happen, we 
need to make sure that folks have equal access to opportunities in 
school and in the workforce. That means that we need to guarantee that 
schools have the resources that they need to educate our children and 
achieve their potential. That means we need to make sure that 
communities have infrastructure that supports local economies and keeps 
people safe. That means we need to make sure that rural Americans have 
a fair shot.


  Mr. Speaker, I call on my colleagues to support my commonsense 
amendment on behalf of kids across rural America.
  Mr. Speaker, I yield back the balance of my time."|24
CREC-2017-11-01-pt1-PgH8356-3-25|Mr. BISHOP of Utah|B001250|CREC-2017-11-01-pt1-PgH8356-3|"  Mr. BISHOP of Utah. Mr. Speaker, I claim the time in opposition to 
the motion to recommit."|25
CREC-2017-11-01-pt1-PgH8356-3-26|The SPEAKER pro tempore||CREC-2017-11-01-pt1-PgH8356-3|  The SPEAKER pro tempore. The gentleman is recognized for 5 minutes.|26
